((1024, 0.002, 0.01, 2, 4, 16), 3.7415364433680174, -7.891772776397291, 1)
((1024, 0.002, 0.01, 64, 4, 32), 3.811500450925486, -6.80955230944913, 2)
((1024, 0.002, 0.01, 4, 16, 16), 3.856789028782402, -6.283769176229598, 1)
((1024, 0.002, 0.01, 32, 2, 16), 3.9113742947199683, -6.665244046862499, 3)
((1024, 0.002, 0.01, 8, 4, 4), 3.9533445223231696, -8.330864008467314, 5)
((1024, 0.002, 0.01, 4, 16, 8), 3.9569876290429296, -6.754415128156409, 0)
((1024, 0.002, 0.01, 32, 2, 32), 3.9592165363935203, -8.91121047436267, 6)
((1024, 0.002, 0.01, 128, 2, 2), 3.9654708024539422, -7.058922671212166, 1)
((1024, 0.002, 0.01, 16, 16, 32), 4.011433881998266, -6.565527227195714, 1)
((1024, 0.002, 0.01, 4, 128, 32), 4.015467779023741, -7.547696526553009, 0)
((1024, 0.002, 0.01, 64, 2, 8), 4.017804863716015, -7.63905190944857, 0)
((1024, 0.002, 0.01, 64, 16, 4), 4.038802651441414, -8.09920182969074, 1)
((1024, 0.002, 0.01, 16, 4, 16), 4.040561876330144, -6.340675575675939, 13)
((1024, 0.002, 0.01, 4, 64, 8), 4.041014775055034, -9.054350295772673, 0)
((1024, 0.002, 0.01, 2, 32, 2), 4.042413477590917, -6.843598660695115, 0)
((1024, 0.002, 0.01, 128, 64, 16), 4.04417201743601, -6.7897542906271084, 0)
((1024, 0.002, 0.01, 16, 4, 8), 4.046193349447185, -8.674965260389952, 1)
((1024, 0.002, 0.01, 32, 2, 4), 4.060414806000316, -6.644694362177482, 3)
((1024, 0.002, 0.01, 2, 16, 8), 4.064436871689081, -9.748017781236738, 1)
((1024, 0.002, 0.01, 4, 8, 32), 4.103763874646594, -6.782137898925582, 7)
((1024, 0.002, 0.01, 128, 64, 32), 4.112941328453552, -8.386048239989796, 0)
((1024, 0.002, 0.01, 8, 4, 8), 4.114596271021928, -7.80782959392319, 0)
((1024, 0.002, 0.01, 64, 4, 2), 4.124243961510082, -7.097315177019744, 0)
((1024, 0.002, 0.01, 128, 4, 32), 4.153355550791022, -7.362202049388805, 1)
((1024, 0.002, 0.01, 128, 32, 16), 4.16048035326167, -8.760306841578277, 0)
((1024, 0.002, 0.01, 32, 32, 16), 4.165013688478317, -7.857774385945687, 0)
((1024, 0.002, 0.01, 8, 8, 16), 4.165289778796753, -8.37214850300454, 0)
((1024, 0.002, 0.01, 16, 2, 16), 4.166776933554785, -7.153477163899469, 1)
((1024, 0.002, 0.01, 2, 2, 32), 4.166785614424969, -8.552223653036743, 8)
((1024, 0.002, 0.01, 32, 4, 16), 4.168403989592118, -8.405619035547646, 0)
((1024, 0.002, 0.01, 4, 2, 2), 4.1714422123015815, -10.63078305565307, 5)
((1024, 0.002, 0.01, 128, 2, 4), 4.173753483173396, -8.537351987632801, 2)
((1024, 0.002, 0.01, 8, 2, 4), 4.1788936525006175, -7.146412307940283, 6)
((1024, 0.002, 0.01, 128, 16, 16), 4.1811952345661485, -7.451449192233179, 1)
((1024, 0.002, 0.01, 16, 2, 32), 4.185752007168153, -9.536100337413432, 0)
((1024, 0.002, 0.01, 16, 2, 4), 4.187737902904271, -8.723086645870007, 0)
((1024, 0.002, 0.01, 2, 8, 32), 4.189511505045172, -8.735802086547054, 3)
((1024, 0.002, 0.01, 64, 8, 4), 4.195774249513646, -8.430218014117777, 2)
((1024, 0.002, 0.01, 128, 16, 2), 4.203866159314395, -8.23112475871686, 0)
((1024, 0.002, 0.01, 4, 4, 4), 4.218229096563488, -8.091101189299776, 4)
((1024, 0.002, 0.01, 16, 8, 4), 4.221645536126546, -8.673537210764094, 2)
((1024, 0.002, 0.01, 16, 16, 8), 4.224452761327909, -7.690411194072409, 1)
((1024, 0.002, 0.01, 64, 4, 4), 4.226437205729366, -8.98377646426235, 11)
((1024, 0.002, 0.01, 4, 4, 8), 4.226807271951778, -7.863461573315119, 1)
((1024, 0.002, 0.01, 16, 8, 2), 4.230896488918688, -7.426566687397363, 0)
((1024, 0.002, 0.01, 64, 8, 32), 4.2366986305877425, -7.3833213267198365, 0)
((1024, 0.002, 0.01, 64, 16, 16), 4.250607316652212, -7.658083822199694, 1)
((1024, 0.002, 0.01, 64, 4, 8), 4.256849787406402, -12.538851054690737, 0)
((1024, 0.002, 0.01, 64, 64, 32), 4.2601713812696795, -6.907100596574231, 0)
((1024, 0.002, 0.01, 16, 4, 2), 4.261626597219479, -9.125426719326178, 0)
((1024, 0.002, 0.01, 32, 4, 4), 4.269169116467995, -8.73393744242437, 0)
((1024, 0.002, 0.01, 16, 8, 16), 4.275823860553677, -8.900266579939098, 1)
((1024, 0.002, 0.01, 4, 32, 32), 4.278319168863275, -9.917330167917768, 0)
((1024, 0.002, 0.01, 16, 4, 4), 4.282520478851282, -6.228310914894144, 8)
((1024, 0.002, 0.01, 64, 128, 16), 4.283329502160174, -8.755509082962815, 0)
((1024, 0.002, 0.01, 4, 4, 32), 4.284268922522146, -7.7955457900199585, 0)
((1024, 0.002, 0.01, 32, 16, 16), 4.297302326351924, -7.107035837962918, 1)
((1024, 0.002, 0.01, 32, 8, 2), 4.316277749473737, -7.386124489074875, 0)
((1024, 0.002, 0.01, 8, 64, 4), 4.322206289576531, -7.47548353796543, 0)
((1024, 0.002, 0.01, 4, 4, 2), 4.330474698471573, -8.577441557652348, 0)
((1024, 0.002, 0.01, 8, 8, 4), 4.339853867218771, -7.50985718321944, 4)
((1024, 0.002, 0.01, 128, 4, 8), 4.342498824845494, -6.160083933543134, 0)
((1024, 0.002, 0.01, 8, 128, 32), 4.347383270636391, -8.386000843044362, 0)
((1024, 0.002, 0.01, 4, 2, 8), 4.365349435305144, -8.106031515430518, 1)
((1024, 0.002, 0.01, 2, 8, 2), 4.3772690611342515, -8.14324984707021, 3)
((1024, 0.002, 0.01, 128, 4, 16), 4.389450145608604, -6.959551999968852, 0)
((1024, 0.002, 0.01, 32, 64, 2), 4.404857571309277, -9.332155587683323, 1)
((1024, 0.002, 0.01, 16, 16, 16), 4.419124214492783, -9.158844642998842, 1)
((1024, 0.002, 0.01, 128, 32, 4), 4.427346800760738, -7.829255328618535, 0)
((1024, 0.002, 0.01, 2, 128, 32), 4.435137582639176, -7.2954419238667905, 0)
((1024, 0.002, 0.01, 2, 4, 2), 4.439934700083199, -7.675367304360102, 0)
((1024, 0.002, 0.01, 8, 16, 32), 4.457918354321574, -8.52273923842854, 0)
((1024, 0.002, 0.01, 8, 2, 32), 4.464375929536725, -6.738284817331802, 9)
((1024, 0.002, 0.01, 2, 16, 16), 4.477680686180022, -8.340681045059709, 0)
((1024, 0.002, 0.01, 32, 16, 2), 4.478517168981985, -7.044814841553197, 0)
((1024, 0.002, 0.01, 8, 32, 32), 4.493768684031845, -8.977853636899615, 0)
((1024, 0.002, 0.01, 64, 8, 2), 4.506443182305624, -8.482021658697326, 2)
((1024, 0.002, 0.01, 128, 16, 4), 4.537733001819589, -8.828154977153646, 1)
((1024, 0.002, 0.01, 2, 16, 4), 4.538095777000875, -6.869018239586481, 0)
((1024, 0.002, 0.01, 4, 2, 4), 4.538755036350938, -7.834903677245186, 16)
((1024, 0.002, 0.01, 4, 4, 16), 4.539138855132821, -7.433539127238815, 5)
((1024, 0.002, 0.01, 2, 4, 8), 4.542543673051626, -8.667086254694505, 4)
((1024, 0.002, 0.01, 128, 32, 32), 4.548794362421251, -8.387679773677263, 1)
((1024, 0.002, 0.01, 32, 64, 32), 4.5507331451123845, -8.880792265377423, 0)
((1024, 0.002, 0.01, 8, 64, 2), 4.55759821292668, -7.626153099702778, 0)
((1024, 0.002, 0.01, 8, 2, 2), 4.575209620311971, -8.409311926892032, 11)
((1024, 0.002, 0.01, 16, 8, 8), 4.578699203989243, -8.112164211492086, 0)
((1024, 0.002, 0.01, 16, 64, 2), 4.5987245601765085, -10.31956940508597, 0)
((1024, 0.002, 0.01, 64, 4, 16), 4.601287888519737, -8.080532017719555, 8)
((1024, 0.002, 0.01, 128, 16, 32), 4.6066712688070215, -8.446919854485236, 1)
((1024, 0.002, 0.01, 8, 2, 8), 4.613153093464581, -8.839329138393154, 0)
((1024, 0.002, 0.01, 128, 4, 2), 4.619163749787671, -7.935548017637181, 0)
((1024, 0.002, 0.01, 32, 32, 32), 4.628652122654948, -10.771932861395044, 0)
((1024, 0.002, 0.01, 32, 32, 4), 4.661896404474206, -8.554717250035845, 0)
((1024, 0.002, 0.01, 4, 16, 32), 4.664268192013089, -9.10343786929579, 2)
((1024, 0.002, 0.01, 64, 128, 8), 4.6705715529906495, -8.493191185807467, 0)
((1024, 0.002, 0.01, 16, 128, 16), 4.673755027535155, -9.23019399386497, 0)
((1024, 0.002, 0.01, 4, 32, 16), 4.685161431373759, -9.239650409423435, 0)
((1024, 0.002, 0.01, 2, 8, 16), 4.686762288136545, -7.564231720802132, 1)
((1024, 0.002, 0.01, 2, 8, 8), 4.691229836848715, -8.757016984878943, 0)
((1024, 0.002, 0.01, 32, 4, 8), 4.709924542646916, -6.838100862647259, 2)
((1024, 0.002, 0.01, 2, 4, 32), 4.726966584093477, -8.396213288398274, 3)
((1024, 0.002, 0.01, 32, 4, 32), 4.73331037222814, -10.412811395748944, 2)
((1024, 0.002, 0.01, 8, 2, 16), 4.740588774200972, -9.98818810575657, 16)
((1024, 0.002, 0.01, 128, 2, 8), 4.743301789937372, -6.763845578111501, 11)
((1024, 0.002, 0.01, 64, 8, 8), 4.745431332267325, -8.428000233399095, 0)
((1024, 0.002, 0.01, 32, 4, 2), 4.745670361640692, -8.861834012263657, 0)
((1024, 0.002, 0.01, 128, 4, 4), 4.746329593844116, -9.97827216339855, 0)
((1024, 0.002, 0.01, 16, 32, 4), 4.768430992665015, -7.574272988231386, 3)
((1024, 0.002, 0.01, 64, 32, 16), 4.7691714922306545, -11.285332253987065, 0)
((1024, 0.002, 0.01, 8, 4, 32), 4.776447697854236, -8.491118312563287, 12)
((1024, 0.002, 0.01, 8, 8, 2), 4.778330600907608, -7.584217655577083, 4)
((1024, 0.002, 0.01, 4, 8, 8), 4.7856954881405, -9.485687377297984, 0)
((1024, 0.002, 0.01, 32, 16, 8), 4.787714821610722, -13.2322298529251, 1)
((1024, 0.002, 0.01, 128, 8, 4), 4.801115699005549, -8.989219780717933, 2)
((1024, 0.002, 0.01, 8, 4, 16), 4.8235783950838425, -9.439327604672966, 0)
((1024, 0.002, 0.01, 16, 64, 4), 4.837018085125894, -7.8123761817162265, 0)
((1024, 0.002, 0.01, 2, 64, 4), 4.8442946334953465, -11.631697737510022, 0)
((1024, 0.002, 0.01, 128, 16, 8), 4.844914402517629, -9.985468399348958, 0)
((1024, 0.002, 0.01, 16, 8, 32), 4.878713481071004, -6.065752796116982, 0)
((1024, 0.002, 0.01, 32, 16, 32), 4.879262421774187, -9.283505816172273, 1)
((1024, 0.002, 0.01, 2, 32, 32), 4.888753656673933, -8.241036144730275, 0)
((1024, 0.002, 0.01, 4, 2, 16), 4.890760400962436, -8.985243442341917, 0)
((1024, 0.002, 0.01, 16, 2, 2), 4.895606267253145, -8.99332598266833, 0)
((1024, 0.002, 0.01, 64, 64, 8), 4.897384307855941, -9.423914701162587, 0)
((1024, 0.002, 0.01, 16, 16, 4), 4.903205714845291, -12.399071309648209, 1)
((1024, 0.002, 0.01, 32, 8, 4), 4.914486157155008, -8.786212986600729, 2)
((1024, 0.002, 0.01, 32, 64, 16), 4.937499135322378, -9.883926481295033, 0)
((1024, 0.002, 0.01, 128, 2, 32), 4.959690759072427, -7.670395900107934, 1)
((1024, 0.002, 0.01, 128, 8, 16), 4.960834834303547, -7.649066119933758, 0)
((1024, 0.002, 0.01, 128, 8, 8), 4.966301299979824, -8.950050195167579, 0)
((1024, 0.002, 0.01, 2, 2, 2), 5.008716368396708, -10.151009883605653, 2)
((1024, 0.002, 0.01, 128, 32, 8), 5.020208143423889, -8.509393992298833, 0)
((1024, 0.002, 0.01, 128, 8, 32), 5.024593036249055, -9.135145372308868, 1)
((1024, 0.002, 0.01, 16, 32, 32), 5.028376277881627, -10.27274105098765, 0)
((1024, 0.002, 0.01, 32, 8, 32), 5.041581776955121, -11.328112706480077, 4)
((1024, 0.002, 0.01, 64, 2, 32), 5.059188971650153, -7.8115282389906975, 2)
((1024, 0.002, 0.01, 4, 8, 4), 5.064858795353531, -9.093845607240482, 0)
((1024, 0.002, 0.01, 64, 16, 32), 5.082386312252689, -10.54821036584532, 0)
((1024, 0.002, 0.01, 64, 2, 16), 5.091473800833013, -10.753654773276013, 0)
((1024, 0.002, 0.01, 64, 16, 2), 5.092877011387416, -11.671782305273531, 0)
((1024, 0.002, 0.01, 128, 128, 16), 5.121051793018887, -13.62727568674173, 0)
((1024, 0.002, 0.01, 16, 2, 8), 5.126114667705505, -7.765037061215742, 3)
((1024, 0.002, 0.01, 4, 2, 32), 5.1270116367082235, -8.279576378268212, 8)
((1024, 0.002, 0.01, 2, 32, 8), 5.127124624252, -8.296129272159623, 0)
((1024, 0.002, 0.01, 64, 32, 2), 5.135795023249124, -6.857835249902039, 0)
((1024, 0.002, 0.01, 64, 16, 8), 5.150357212774729, -9.12110962583182, 0)
((1024, 0.002, 0.01, 4, 8, 2), 5.1525676479139655, -6.63163809653583, 0)
((1024, 0.002, 0.01, 8, 16, 8), 5.156835441196614, -9.552125545735786, 0)
((1024, 0.002, 0.01, 16, 64, 16), 5.166063056166695, -12.660710419036745, 0)
((1024, 0.002, 0.01, 32, 16, 4), 5.167139015910486, -9.79086371064858, 2)
((1024, 0.002, 0.01, 2, 8, 4), 5.19842092948438, -7.84774077655183, 0)
((1024, 0.002, 0.01, 4, 8, 16), 5.1991443112447335, -9.11629146659922, 3)
((1024, 0.002, 0.01, 16, 4, 32), 5.199672362843201, -9.454755974423522, 17)
((1024, 0.002, 0.01, 64, 32, 4), 5.202208490678753, -8.233481856718184, 1)
((1024, 0.002, 0.01, 64, 32, 8), 5.209354178093201, -12.207288854161568, 0)
((1024, 0.002, 0.01, 2, 2, 4), 5.210330811344176, -13.650596621109035, 0)
((1024, 0.002, 0.01, 32, 8, 8), 5.231167716411384, -8.738788036339633, 4)
((1024, 0.002, 0.01, 8, 32, 2), 5.258935167227019, -9.840280382132896, 0)
