((1024, 0.01, 0.05, 2, 0, 2), 3.2207342980694715, -7.033793425938918, 2)
((1024, 0.01, 0.05, 2, 0, 32), 3.275808939259898, -7.083555690941536, 10)
((1024, 0.01, 0.05, 2, 0, 4), 3.276940845424111, -7.1574639674755485, 7)
((1024, 0.01, 0.05, 8, 0, 8), 3.2772169658159505, -7.115381417513995, 7)
((1024, 0.01, 0.05, 8, 0, 4), 3.2792840283151623, -7.055748763925885, 7)
((1024, 0.01, 0.05, 4, 0, 4), 3.2804837300677256, -7.096294468746314, 7)
((1024, 0.01, 0.05, 2, 0, 16), 3.2839225202126654, -7.055396373732075, 6)
((1024, 0.01, 0.05, 4, 0, 32), 3.284778499155265, -7.089535096107816, 8)
((1024, 0.01, 0.05, 4, 0, 8), 3.2868971863924825, -7.108821469738095, 10)
((1024, 0.01, 0.05, 8, 0, 16), 3.288354853730174, -7.0666589269042674, 6)
((1024, 0.01, 0.05, 128, 0, 32), 3.2889948832878817, -7.291723639092664, 10)
((1024, 0.01, 0.05, 32, 0, 8), 3.289130440736366, -7.085985099665764, 4)
((1024, 0.01, 0.05, 2, 0, 8), 3.2905251380271383, -7.025657751917444, 9)
((1024, 0.01, 0.05, 4, 0, 16), 3.2917212599394063, -7.093545474697314, 6)
((1024, 0.01, 0.05, 16, 0, 16), 3.292685615662116, -7.088636965815411, 5)
((1024, 0.01, 0.05, 16, 0, 8), 3.292812831150599, -7.09641971813233, 3)
((1024, 0.01, 0.05, 16, 0, 32), 3.293121562204338, -7.173300373187402, 1)
((1024, 0.01, 0.05, 8, 0, 2), 3.293400679935101, -7.0715926186175, 5)
((1024, 0.01, 0.05, 64, 0, 2), 3.2943515980268008, -7.078407796216461, 5)
((1024, 0.01, 0.05, 32, 0, 4), 3.2950544479186323, -7.171054904194533, 1)
((1024, 0.01, 0.05, 16, 0, 4), 3.295181444786238, -7.046013958248087, 5)
((1024, 0.01, 0.05, 64, 0, 32), 3.2961554254410386, -7.079011906452562, 3)
((1024, 0.01, 0.05, 64, 0, 8), 3.297068922104829, -7.089747066431058, 4)
((1024, 0.01, 0.05, 16, 0, 2), 3.29838129660862, -7.104675948637854, 5)
((1024, 0.01, 0.05, 32, 0, 16), 3.3000811138383486, -7.1103628811015716, 2)
((1024, 0.01, 0.05, 8, 0, 32), 3.3002669318580886, -7.132217775669078, 4)
((1024, 0.01, 0.05, 128, 0, 2), 3.3005699107939726, -7.123027723170438, 3)
((1024, 0.01, 0.05, 128, 0, 16), 3.3006542596445314, -7.27267145760571, 7)
((1024, 0.01, 0.05, 32, 0, 2), 3.3016718424156597, -7.0928034893425655, 3)
((1024, 0.01, 0.05, 32, 0, 32), 3.3017997576150058, -7.10529443729368, 3)
((1024, 0.01, 0.05, 64, 0, 4), 3.3022897008359835, -7.200548440926774, 1)
((1024, 0.01, 0.05, 128, 0, 4), 3.3074601092594182, -7.209518434467137, 4)
((1024, 0.01, 0.05, 64, 0, 16), 3.310618641016922, -7.200272450176761, 2)
((1024, 0.01, 0.05, 128, 0, 8), 3.311717616266657, -7.14629410392154, 3)
((1024, 0.01, 0.05, 4, 0, 2), 3.315599149260673, -7.3352247745149395, 5)
