((1024, 1e-15, 1e-15, 128, 16, 32), 3.6174726161545596, -5.293600459970718, 0)
((1024, 1e-15, 1e-15, 32, 32, 16), 3.868737871455454, -6.658262197580303, 1)
((1024, 1e-15, 1e-15, 32, 32, 32), 3.8689493494337235, -5.716303723076424, 6)
((1024, 1e-15, 1e-15, 32, 64, 8), 3.909970439509971, -6.060150596051172, 4)
((1024, 1e-15, 1e-15, 16, 64, 16), 3.9104773952274074, -6.051234061776881, 1)
((1024, 1e-15, 1e-15, 16, 128, 4), 3.944854414175872, -6.697532873800925, 6)
((1024, 1e-15, 1e-15, 16, 32, 16), 3.946803983302072, -6.068798530136804, 0)
((1024, 1e-15, 1e-15, 16, 16, 8), 3.9642476706311824, -6.190239376281455, 1)
((1024, 1e-15, 1e-15, 128, 32, 8), 3.9660090605941636, -5.866317436174313, 6)
((1024, 1e-15, 1e-15, 32, 64, 16), 3.9700554007738553, -5.906896989171215, 3)
((1024, 1e-15, 1e-15, 128, 16, 16), 3.971309172329162, -5.888111031785681, 0)
((1024, 1e-15, 1e-15, 64, 128, 16), 3.9831435989800172, -6.958755345514821, 5)
((1024, 1e-15, 1e-15, 16, 64, 4), 3.984494322609848, -6.05860919363782, 3)
((1024, 1e-15, 1e-15, 32, 32, 8), 3.9878038435497665, -6.386799784774897, 4)
((1024, 1e-15, 1e-15, 64, 64, 8), 4.015106894964909, -6.303172157485293, 8)
((1024, 1e-15, 1e-15, 32, 128, 4), 4.032203722001796, -6.5268781507519265, 12)
((1024, 1e-15, 1e-15, 16, 128, 16), 4.035072289195509, -5.885671865108508, 5)
((1024, 1e-15, 1e-15, 32, 16, 32), 4.041288016008428, -6.78881056831996, 1)
((1024, 1e-15, 1e-15, 64, 16, 8), 4.048661317367959, -6.49348348452348, 3)
((1024, 1e-15, 1e-15, 128, 64, 32), 4.066706122390041, -6.704557747172147, 4)
((1024, 1e-15, 1e-15, 64, 32, 8), 4.06800310539901, -6.590954426520792, 7)
((1024, 1e-15, 1e-15, 64, 32, 4), 4.077315402706477, -6.623080531876842, 2)
((1024, 1e-15, 1e-15, 64, 64, 4), 4.097162433456239, -7.09167046207187, 1)
((1024, 1e-15, 1e-15, 32, 16, 4), 4.105177237360361, -6.699643847947709, 2)
((1024, 1e-15, 1e-15, 128, 128, 32), 4.116975730381652, -6.770727351703841, 1)
((1024, 1e-15, 1e-15, 64, 16, 16), 4.121156851837316, -6.401142377454949, 6)
((1024, 1e-15, 1e-15, 64, 128, 4), 4.121840473111101, -7.225161113950209, 5)
((1024, 1e-15, 1e-15, 128, 16, 4), 4.125721936088252, -6.167315603395095, 7)
((1024, 1e-15, 1e-15, 128, 64, 8), 4.127330238251581, -6.431540051342158, 9)
((1024, 1e-15, 1e-15, 32, 128, 32), 4.129542768579136, -6.505191816956441, 4)
