((1024, 0.01, 0.05, 8, 0, 2), 3.1289773565841057, -7.165756391283884, 4)
((1024, 0.01, 0.05, 128, 0, 2), 3.1308905897493697, -7.746728243102966, 5)
((1024, 0.01, 0.05, 2, 0, 32), 3.132693088412902, -7.189687104422058, 6)
((1024, 0.01, 0.05, 128, 0, 32), 3.1364384855669445, -7.635556595401276, 12)
((1024, 0.01, 0.05, 16, 0, 2), 3.1389129958570945, -7.393905109551177, 4)
((1024, 0.01, 0.05, 8, 0, 16), 3.149134658112319, -7.3780615103857485, 4)
((1024, 0.01, 0.05, 4, 0, 2), 3.15031185775596, -7.736058135073294, 5)
((1024, 0.01, 0.05, 16, 0, 32), 3.1534048644931016, -7.06165169333567, 5)
((1024, 0.01, 0.05, 32, 0, 16), 3.1716778630887865, -7.637669303871447, 4)
((1024, 0.01, 0.05, 64, 0, 32), 3.1774254531822015, -7.476825164007834, 10)
((1024, 0.01, 0.05, 4, 0, 16), 3.1777911471771643, -7.3701751497254255, 4)
((1024, 0.01, 0.05, 4, 0, 4), 3.180924536543951, -7.6851696238741365, 5)
((1024, 0.01, 0.05, 128, 0, 4), 3.1948157899830214, -7.691958808701486, 4)
((1024, 0.01, 0.05, 8, 0, 32), 3.2017820428743162, -7.92545350322058, 8)
((1024, 0.01, 0.05, 4, 0, 32), 3.2031381670997354, -7.450736779298836, 4)
((1024, 0.01, 0.05, 64, 0, 2), 3.204914282921606, -7.721181774145832, 4)
((1024, 0.01, 0.05, 64, 0, 8), 3.2103653555618523, -7.885040702056891, 4)
((1024, 0.01, 0.05, 2, 0, 4), 3.210415775613077, -7.983231203140327, 6)
((1024, 0.01, 0.05, 16, 0, 8), 3.212220411719102, -7.2915306612803255, 3)
((1024, 0.01, 0.05, 64, 0, 16), 3.214019302726845, -7.842247034683, 4)
((1024, 0.01, 0.05, 32, 0, 8), 3.2157303714652343, -8.065438591515443, 4)
((1024, 0.01, 0.05, 8, 0, 4), 3.219103595332691, -7.651012987885161, 4)
((1024, 0.01, 0.05, 16, 0, 4), 3.222598127550047, -7.740423404834134, 4)
((1024, 0.01, 0.05, 128, 0, 16), 3.232234207916511, -7.9124861600983944, 19)
((1024, 0.01, 0.05, 4, 0, 8), 3.235647291211187, -8.333101852092755, 6)
((1024, 0.01, 0.05, 32, 0, 2), 3.2363750492882915, -7.587500770510467, 3)
((1024, 0.01, 0.05, 32, 0, 4), 3.2365381715994146, -7.956769252289887, 4)
((1024, 0.01, 0.05, 128, 0, 8), 3.238346003127343, -8.083255858066728, 4)
((1024, 0.01, 0.05, 64, 0, 4), 3.2741413426268666, -7.446269988250974, 3)
((1024, 0.01, 0.05, 16, 0, 16), 3.2775641317232425, -7.4805652539964385, 3)
((1024, 0.01, 0.05, 32, 0, 32), 3.278833246667044, -8.227349232395902, 4)
((1024, 0.01, 0.05, 2, 0, 2), 3.2884451515013247, -7.164867008823962, 13)
((1024, 0.01, 0.05, 2, 0, 16), 3.2892939278473055, -7.736304477370495, 4)
((1024, 0.01, 0.05, 8, 0, 8), 3.294212618494671, -7.254324950495333, 0)
((1024, 0.01, 0.05, 2, 0, 8), 3.308994877174471, -7.1556421278016, 4)
